particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
193.522,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,426439379067,7.094,413463818,120576
151.964,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,935260953471,13.480,2017605918,264648
152.135,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,934166512219,13.467,2041837699,277290
151.810,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,934809240701,13.496,2026387758,244065
151.860,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,935634231665,13.491,2028943701,270796
152.435,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,935854283865,13.440,2034243188,295919
120.257,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,1880738856992,24.252,11425997636,332092
120.036,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,1877261265209,24.299,11417039729,310252
120.117,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,1877693499084,24.283,11375118711,310169
119.916,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,1878927876671,24.326,11416413131,316274
119.996,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,5,1881907868484,24.307,11407252269,347377
20.073,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,309665856802,68.357,403244109,379814
20.061,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,309619120763,68.399,372404599,373489
20.027,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,309630962369,68.516,415277575,389196
20.079,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,309609842535,68.338,413216589,375709
20.091,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,309649239649,68.295,469352587,376935
15.615,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,661596115197,131.166,2021215261,648702
15.635,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,661589954532,131.002,2061186175,675120
15.643,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,661589216894,130.932,2061499443,645837
15.520,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,661439463644,131.966,2153859109,734728
15.615,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,661569690533,131.168,2008011940,682414
12.156,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,1306392575537,239.898,11094586456,1063007
12.124,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,1306073324136,240.537,11009261305,1135760
12.150,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,1307304073833,240.018,11035163122,1103308
12.066,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,1306644353038,241.680,11046310984,1165907
12.175,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,1,1306262513816,239.530,11037896629,1147929
40.744,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,272511473861,33.678,212472750,217299
40.677,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,272540128706,33.735,213007260,221512
40.718,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,272468137555,33.701,212031842,229491
40.787,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,272440831802,33.644,212583311,210687
40.775,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,272631437433,33.653,212276609,222581
30.244,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,593767310133,67.723,1473862063,396905
30.139,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,593879061943,67.959,1485219971,449930
30.228,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,593759762717,67.758,1473917757,427003
30.213,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,593856351606,67.792,1499979140,428812
30.178,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,593337847156,67.870,1468779855,396159
22.818,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,1187051569295,127.803,10907608242,657326
22.796,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,1187047986758,127.929,10946065328,683568
22.826,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,1187089881030,127.759,10928950867,671687
22.800,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,1186986176011,127.904,10900616069,691252
22.795,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,1,1187091798826,127.935,10934749908,677831
46.154,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,425827707396,29.730,218297435,201969
46.161,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,425984511661,29.727,217586978,202309
46.157,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,425791086075,29.730,217320330,204946
46.149,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,425938804010,29.738,217799159,192655
46.243,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,425808678509,29.674,217947304,195050
34.817,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,934651054040,58.827,1519146748,365523
34.746,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,935055488454,58.950,1517160574,361720
34.723,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,934472086749,58.989,1510814965,363737
34.822,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,934614332055,58.821,1492639398,378591
34.816,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,934644935286,58.830,1522661420,376264
26.470,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,1877001359269,110.172,11012962731,615280
26.517,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,1877674455295,109.979,10998492512,615274
26.538,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,1877164269354,109.890,11007715040,615534
26.500,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,1877269340497,110.048,11064356611,582480
26.456,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,1,1877607527547,110.231,10991886507,625875
