particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
499.347,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18643813965,0.515,28727355,21931
498.129,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18379392840,0.517,29127551,18788
520.063,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,17218713690,0.495,28721362,19543
498.722,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,17944051957,0.517,29411972,21338
491.613,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18388311686,0.523,27835929,21278
536.104,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,17226542758,0.480,29488374,20342
496.343,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18478932074,0.518,28821564,22464
504.175,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18185340339,0.510,29464147,20178
501.129,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18628368129,0.513,31569060,26832
527.109,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,17178036809,0.488,33340594,20795
498.974,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,10,18661962979,0.516,29357951,20490
405.383,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61335460784,1.236,72363678,43470
407.386,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61338415915,1.230,75221814,40592
405.776,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61322874087,1.235,73977916,37155
415.215,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61534181878,1.207,74141312,42391
404.380,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61328642759,1.239,73647442,48371
407.535,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61186878460,1.230,73781688,42958
415.844,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61494074876,1.205,73662811,38460
413.962,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61256213629,1.211,73898206,41327
406.648,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61428250640,1.232,77630158,39675
414.936,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,10,61430810630,1.208,76268137,37516
289.657,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,10,173190620570,2.986,373425341,76326
287.965,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,10,174169941698,3.006,200355563,95624
286.674,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,10,173898900004,3.017,177736766,104811
286.981,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,10,173903145133,3.014,179951309,97805
289.726,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,10,173112676550,2.986,176465954,96819
44.948,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9976613,0.091,1860289,2209
47.419,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9879118,0.087,1747108,2333
45.184,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,10040515,0.091,1876868,1116
46.713,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9973875,0.088,1809406,2961
46.102,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9936742,0.089,1810665,1130
45.209,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9728874,0.091,1726717,1343
43.118,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9974356,0.095,1893110,4431
34.275,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9692851,0.119,2213653,3459
46.492,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9901093,0.088,1799042,1219
46.759,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9888121,0.088,1744376,1120
41.560,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9833868,0.098,1982108,1976
47.610,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9825875,0.086,1749195,925
37.815,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9615690,0.108,2139944,1667
48.134,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9933213,0.085,1684838,2072
39.318,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9718212,0.104,1960299,3180
50.214,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9977177,0.082,1835300,2576
47.161,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9737982,0.087,1656689,2066
42.801,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9837023,0.096,2113036,1449
45.197,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9678572,0.091,1889729,2365
41.217,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9962024,0.099,2049774,2472
37.265,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9620071,0.110,1882732,2837
42.819,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9905691,0.096,1970934,986
51.508,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9762819,0.080,1708579,2872
42.839,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9736822,0.096,1601822,2923
45.928,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9735801,0.089,1654329,2628
41.498,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9699249,0.098,1796305,1365
47.203,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9875181,0.087,1778633,1473
38.669,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9801326,0.106,1968494,2648
42.589,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9644342,0.096,1794919,1019
40.333,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,5,9707904,0.101,1951515,2380
137.317,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,652533035,0.236,3450131,6525
146.188,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,658661808,0.221,3699370,5220
136.851,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,657580374,0.236,3712439,5061
135.635,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,657197440,0.238,9221966,5630
137.857,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,655506941,0.234,4098199,3596
135.935,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,661188797,0.238,3672164,4194
135.687,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,660829873,0.238,3772662,5139
135.349,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,655500262,0.239,3620356,3449
140.623,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,659388353,0.230,3602263,4086
131.899,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,656851044,0.245,4080996,3884
138.598,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,656831149,0.234,3805469,5419
137.338,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,656490956,0.235,3676580,3397
137.207,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,657740068,0.236,3882438,4504
150.319,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,660364865,0.215,3815413,5611
141.202,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,652650016,0.230,3624067,5723
134.826,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,658101506,0.240,4154497,4166
141.166,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,651203055,0.230,3682520,8611
136.190,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,658370670,0.237,3658989,5766
137.196,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,655012949,0.235,3520181,4934
136.148,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,656903683,0.238,3657376,3763
138.687,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,655756832,0.233,3661872,4895
136.912,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,651947351,0.236,3822045,4174
137.006,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,657106963,0.236,3617384,4562
136.946,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,659113367,0.236,3675610,4789
137.314,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,25,5,658362349,0.235,3611899,4239
119.742,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4620139819,0.905,9255846,18548
119.872,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4627866936,0.903,9674462,14392
119.654,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4626995648,0.905,9819824,15259
118.719,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4611335734,0.912,9559168,18096
123.907,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4612589812,0.874,9174209,11138
114.604,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4605081031,0.945,9565229,12487
113.165,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4615247127,0.957,9735711,14280
113.771,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4629789283,0.952,10977168,17119
116.721,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4609612607,0.928,9090963,13533
120.213,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4637762171,0.901,9623873,14395
120.109,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4631605610,0.901,9493313,13734
118.719,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4628844232,0.912,10830781,13107
119.649,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4640634056,0.905,9265125,12853
117.105,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4611130558,0.924,9432205,14671
117.188,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4607776891,0.924,9358654,14475
119.834,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4631760466,0.903,9477450,13504
119.892,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4630113828,0.903,9911773,12796
119.139,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4628253232,0.909,9215435,12569
120.318,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4637078750,0.900,9179787,15132
120.914,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,20,5,4621099391,0.896,9481303,15050
116.084,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16597637409,2.208,23182064,37938
115.689,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16659571836,2.216,23160838,36161
113.877,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16666755636,2.251,23523384,31808
115.641,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16645756367,2.217,23799169,38272
115.779,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16682333902,2.214,46802235,35156
115.974,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16652923058,2.210,22968526,34564
116.240,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16637451588,2.205,23643793,34759
115.727,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16625261499,2.215,24118486,32097
116.266,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16630222707,2.205,24468702,35889
115.811,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16686405482,2.214,22802278,37010
115.965,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16637164828,2.210,44722081,35976
115.822,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16637589332,2.213,22789896,35543
116.367,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16598158027,2.203,23629439,35062
115.702,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16646508154,2.215,41709575,37397
116.384,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16614967240,2.203,22584004,33141
91.073,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50115940244,5.493,58889980,95683
91.199,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,49991403386,5.486,57423876,92679
90.485,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50073086994,5.529,56507136,90435
91.004,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50039614797,5.497,55996031,83159
91.016,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50087656650,5.497,56765654,98686
90.111,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50071410779,5.552,55954827,91070
85.927,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,49979698045,5.822,56498203,86804
85.951,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50060199363,5.820,80986886,88879
90.401,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50076126904,5.535,57917932,96601
91.515,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50096338753,5.467,55585114,99565
70.442,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131911254547,12.268,139859633,121341
69.736,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131697447583,12.394,195840111,129852
70.204,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131857734845,12.311,147480752,134753
70.581,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131823128015,12.245,142336557,130755
70.225,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131764385951,12.307,140395434,137321
34.057,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10027845,0.120,5525176,3549
36.403,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10309598,0.112,2025736,2911
42.082,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10239277,0.097,2338538,2302
36.046,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10144534,0.113,2093208,2333
36.099,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10341846,0.113,2071943,1968
39.386,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10251378,0.104,1993497,2508
41.477,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10387853,0.099,2119588,2621
39.112,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10319783,0.105,2303467,2422
40.485,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10234872,0.101,2427310,1958
37.078,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10241247,0.110,2278352,4495
40.589,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10263520,0.101,2037203,2199
37.196,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10223473,0.110,2260521,2409
42.104,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10284959,0.097,2326077,2071
33.772,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10302310,0.120,10436207,3396
39.068,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10279343,0.105,2264389,2076
41.755,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10387750,0.098,2045910,1948
40.790,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10426867,0.100,2165574,1896
39.051,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10013208,0.104,2119549,2376
43.174,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10405311,0.095,2467134,1769
39.256,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10300440,0.104,2480659,2431
38.069,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10115128,0.107,2070380,2629
38.034,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10404697,0.107,2650664,2645
37.354,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10147362,0.109,2100148,2521
35.254,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10294211,0.115,2156249,1458
35.674,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10110040,0.114,3998157,2549
37.440,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10323993,0.109,2221181,2369
40.561,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10322925,0.101,2071293,2715
38.668,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10104984,0.105,2038797,1620
36.186,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10110399,0.113,2269278,2688
39.413,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10003665,0.104,2155390,2147
230.308,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,401368749,0.141,8634392,4868
219.379,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,395996316,0.148,3498722,3735
240.614,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398048813,0.135,3644492,5907
232.596,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,401900448,0.140,3745185,3578
248.838,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,407451681,0.131,4137226,3980
229.955,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,395452773,0.141,4549172,3184
234.637,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,399916467,0.138,4130550,4323
237.911,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,402337675,0.137,3669796,4307
227.643,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,396225745,0.143,4304519,3190
232.930,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,402918488,0.140,3794702,3417
235.173,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,397736151,0.138,3622236,5408
256.940,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,401769579,0.127,3653151,4153
234.266,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,399176697,0.139,3627166,3757
221.480,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,399233842,0.146,3715192,3978
229.694,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,403424686,0.142,4101440,7147
215.610,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400320338,0.151,4078806,4426
228.393,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,399316194,0.142,3911514,2526
243.884,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400191783,0.133,4114908,3766
217.399,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398434900,0.149,3756374,4053
256.391,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,408711684,0.127,3626139,4596
239.476,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398126628,0.136,3760602,4062
237.505,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,408106540,0.137,3810698,4527
231.684,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,396256150,0.140,3756788,3822
258.681,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,395986680,0.126,3762548,3691
230.672,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398822094,0.141,4370029,4197
344.186,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3002867080,0.316,9638963,11801
364.613,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3007909970,0.299,8166206,9763
346.418,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3007343645,0.314,8020584,9303
350.502,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3018073530,0.310,8134367,10088
354.101,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3014387808,0.308,7920475,10522
353.253,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3040700517,0.308,7865196,9925
352.569,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3014666429,0.309,7940435,10994
345.605,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3021890096,0.315,8052446,9058
351.214,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3020412386,0.310,8373371,12108
351.023,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2991266085,0.310,7830562,10591
347.107,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3016833170,0.314,8468634,10712
348.632,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3027383912,0.312,8441176,9265
348.434,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2983764384,0.312,8152493,9051
350.664,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3062060611,0.311,7942678,12209
355.378,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3058359525,0.307,8203780,11613
345.093,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3005382513,0.315,8174223,10208
350.343,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2983488444,0.311,8200515,10549
361.788,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3021111173,0.301,8964796,12973
383.581,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2935952691,0.284,8379119,9177
351.883,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3037500888,0.309,16302045,12626
294.841,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12333547592,0.871,20049485,32245
304.234,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12299594095,0.844,20615741,30355
298.318,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12395733858,0.861,20342353,28072
299.637,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12353299245,0.857,20773706,30766
300.242,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12463136042,0.855,22037512,28552
301.656,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12327931891,0.852,20939325,27126
295.905,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12374633217,0.868,19699169,27860
297.438,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12358149045,0.863,19818785,23866
304.245,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12313391306,0.844,21034345,24776
300.266,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12379385082,0.855,20360896,25282
302.507,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12306122087,0.849,20411777,27246
296.549,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12374554405,0.866,20810591,28539
293.404,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12325229884,0.875,19718796,26334
307.589,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12399969085,0.835,21151580,30054
299.385,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12315541600,0.858,20327467,24777
198.369,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40597294789,2.523,116926716,53948
194.741,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40644160781,2.570,51150157,49798
193.162,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40620671264,2.592,51787405,61271
196.453,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40686373450,2.548,50455688,48817
196.018,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40594909106,2.554,50467013,48315
