particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
247.879,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,20,131822625320,3.490,608393152,127929
248.532,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,20,131772407682,3.480,476075707,85864
220.141,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,1,20,309498947049,6.236,1108720475,249255
188.035,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,1,20,661578969298,10.895,3030909907,604253
158.814,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,1,20,1305995797397,18.365,12315603336,503605
15.444,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15021870,0.262,12032061,7432
15.638,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15078457,0.259,12768834,4167
12.999,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15371625,0.310,12592083,9085
15.881,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15011241,0.255,11567456,10121
15.032,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15301253,0.269,11584113,7045
15.667,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,14895619,0.258,16567396,6867
16.273,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15035759,0.248,21178221,7211
16.152,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15056710,0.250,14936311,7186
16.119,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15173556,0.251,10919469,8922
16.017,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15159089,0.252,13144226,3614
11.070,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15175994,0.364,12099498,9895
16.126,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15010112,0.251,11676772,8485
11.901,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15355325,0.339,12820378,5239
15.356,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15198956,0.263,11599843,8511
16.170,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15056636,0.250,27760999,6771
15.898,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15062882,0.254,13874832,3437
16.623,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15458958,0.243,11584629,7687
16.103,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15006655,0.251,12435930,8772
17.264,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15222304,0.235,12157797,13649
16.062,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15007073,0.252,13852627,11447
15.543,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15001481,0.260,11977473,9975
12.176,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15037453,0.331,12948685,8674
16.345,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15046321,0.247,11370291,8266
15.580,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15006943,0.260,12038552,9106
11.836,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15264081,0.341,13418717,5039
15.958,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,14991465,0.253,12061081,3581
16.030,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15022337,0.252,11950033,9260
17.265,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,14960850,0.234,11431601,11279
16.518,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15242597,0.245,21566692,7121
15.728,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,20,15262382,0.257,11418931,3978
111.939,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,434746366,0.290,15805727,19926
109.257,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,437416223,0.296,16072356,15649
109.774,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,438677858,0.294,15391000,10272
113.253,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,441200402,0.285,14694915,6392
112.630,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,440800339,0.288,16939965,10595
85.125,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,442408538,0.379,16971714,15797
100.925,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,433764013,0.320,15083059,14283
114.286,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,433371106,0.283,15663683,9140
83.342,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,444139940,0.387,16946490,11853
111.064,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,441747737,0.291,16652925,18610
115.933,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,436055753,0.280,16143890,10517
80.627,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,445047798,0.400,20637312,10775
108.466,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,437697720,0.298,16388590,11319
110.172,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,437815203,0.293,16945276,10272
106.161,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,439890338,0.304,15069746,14179
113.576,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,434889137,0.285,15907408,6047
108.620,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,435264779,0.297,16193709,10278
117.366,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,429461919,0.276,15218977,10910
111.885,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,438402160,0.289,25006659,10964
105.997,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,436790126,0.305,16123101,10177
107.615,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,442754435,0.300,15811385,11060
104.311,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,436527936,0.310,16020868,11072
112.619,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,439689655,0.287,15307952,15723
106.501,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,433987460,0.303,14826269,8747
107.403,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,20,437350810,0.301,15266253,10533
283.317,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3126259927,0.384,29185045,22489
270.905,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3126532649,0.402,28132506,19667
279.814,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3131394383,0.389,46213583,19804
277.831,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3114319272,0.392,27286873,16582
281.096,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3121345244,0.387,27847935,18724
271.458,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3103027405,0.401,29148801,13473
276.102,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3112212961,0.394,27360334,17329
274.610,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3114478087,0.396,27421074,14522
270.671,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3105953006,0.402,27591588,15450
272.774,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3148780985,0.399,28500088,25938
268.741,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3121361403,0.405,28367856,20522
273.089,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3095334101,0.399,28167292,14768
279.448,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3113070750,0.389,27200606,19593
266.432,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3095699348,0.408,27811770,14970
269.475,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3126896514,0.404,32760605,19616
265.150,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3110360161,0.410,28592037,18292
258.887,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3118871783,0.420,29799182,15255
284.682,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3101001519,0.382,27764527,17953
263.542,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3123116345,0.413,28036200,19824
273.099,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,20,3094739391,0.398,27446907,14139
428.163,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12602739821,0.601,69505371,47112
446.287,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12454629073,0.577,63560482,51097
440.008,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12867455165,0.585,61233205,50507
430.991,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12600916549,0.597,63957387,44759
439.376,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12621377201,0.586,60836231,49305
413.109,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12647465257,0.623,61909395,44595
449.305,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12477812870,0.573,62569460,56134
442.925,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12544670262,0.581,62889075,53299
448.389,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12492307078,0.574,61972739,50950
428.105,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12499173142,0.601,81410383,49244
426.623,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12590670131,0.603,94008522,49430
447.610,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12616716311,0.575,62538859,54133
436.810,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12621066224,0.589,69956696,51269
438.767,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12704505278,0.586,65197664,45400
435.477,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,20,12656031278,0.591,74388032,47141
460.191,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41048772060,1.089,188512634,293448
472.862,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41188284640,1.061,181902470,236896
460.425,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41146163888,1.089,186045347,284044
471.223,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41319811597,1.064,182242211,267534
455.279,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41078224873,1.102,187242096,249012
479.777,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,40945032321,1.046,185064552,253679
479.863,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41287859137,1.045,185516198,286650
454.671,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,40977928963,1.104,215281288,255843
472.063,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41309369375,1.063,182077374,257130
479.720,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,20,41011000410,1.046,184697181,284537
462.791,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,20,113443894845,1.870,555980750,117856
462.389,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,20,113892842340,1.873,389850559,123663
465.196,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,20,113347046476,1.861,385034701,128119
458.052,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,20,114138152254,1.890,390858297,132056
457.306,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,20,113458400197,1.893,387645507,105937
411.436,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,20,274305748492,3.338,838138015,193056
348.657,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,20,595814743247,5.878,2520172857,692281
292.413,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,20,1190796316143,9.976,11990601654,440683
20.415,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17660987,0.200,7926014,5888
19.998,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17646102,0.203,10290209,2732
21.833,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17762308,0.186,9239272,8470
20.827,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17608287,0.195,8292135,5648
16.175,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17855003,0.250,9183183,11425
20.755,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17693957,0.196,9521534,7752
19.697,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17564775,0.206,9451222,11163
21.366,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17658279,0.190,8623787,11707
20.105,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17638005,0.202,10468541,2384
20.261,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,18321143,0.200,8854374,2777
19.615,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17419382,0.207,10607552,4763
21.006,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17694116,0.193,8645846,6259
18.975,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17809160,0.213,9730488,6597
20.125,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17659564,0.202,8709839,2783
15.855,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,18154054,0.256,13028927,6500
19.236,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17626952,0.211,9115183,8747
20.184,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,18151203,0.201,11592370,4022
21.419,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17643432,0.189,9198221,10998
21.081,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17763429,0.192,9147356,8752
21.863,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17607621,0.186,9138952,6372
20.914,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17542497,0.194,8654265,7470
22.257,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17587309,0.182,8934111,6546
18.620,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17644653,0.218,8986139,14695
20.597,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17626938,0.197,10224552,6632
21.962,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17648717,0.185,8913896,7096
20.243,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17669404,0.200,9378088,3219
21.032,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17769809,0.193,8670467,9352
20.070,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17507693,0.202,9452928,3186
21.038,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17646478,0.193,9268097,12132
21.717,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,20,17743204,0.187,9053420,6340
135.474,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,533908933,0.239,13262594,14055
132.696,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,536541334,0.244,12955976,13757
153.361,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,535323171,0.211,13163209,17945
156.731,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,527055282,0.207,13644455,13454
144.901,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,534859861,0.223,13206041,13577
139.767,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,530523705,0.232,14235564,14539
146.315,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,546070051,0.221,18530611,11269
134.681,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,530846588,0.241,12966657,12011
132.299,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,537937902,0.245,13166111,9456
142.216,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,538181640,0.228,13204871,7144
138.940,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,525020807,0.233,13491843,5973
150.160,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,537582096,0.216,12497664,13216
134.741,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,537444283,0.240,12184962,9415
136.198,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,526861640,0.238,13781606,11258
132.430,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,536126117,0.245,12827740,9822
138.738,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,533017779,0.235,12822268,9000
138.883,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,532930254,0.233,13314376,9156
123.402,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,526500032,0.262,14320122,17164
145.093,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,528637989,0.223,13013123,14518
135.219,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,531303589,0.240,12862942,9942
137.084,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,530555709,0.236,12505227,12609
140.615,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,530879028,0.230,12857008,14762
133.888,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,534931325,0.242,13422045,9440
141.382,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,530046581,0.229,23251621,5320
129.365,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,20,530494514,0.250,12860076,11948
325.603,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4129549707,0.335,25101580,21962
339.835,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4132758839,0.321,34064868,19352
322.276,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4130917072,0.338,24276098,18210
318.875,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4102693706,0.341,24179472,13699
322.125,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4115225960,0.338,24353687,13133
318.391,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4120290510,0.342,24182849,14315
326.217,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4116831710,0.335,25115473,18575
323.239,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4102994797,0.337,24004618,16237
329.408,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4115786925,0.331,25945428,18018
310.775,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4132150799,0.350,25378295,15574
321.602,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4104993423,0.339,24839060,18364
320.298,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4102959938,0.340,35696282,17566
319.061,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4099749628,0.341,24617299,14109
316.653,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4102163570,0.345,25664944,13535
335.479,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4121450760,0.325,23993361,18691
336.773,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4129054811,0.324,24839177,18575
327.819,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4112711893,0.332,23435752,17900
348.004,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4109138973,0.313,24736594,19266
323.922,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4117770757,0.336,24318850,13169
313.230,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,20,4132398790,0.348,38419363,17656
488.407,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17507781852,0.527,58593538,44449
494.284,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17795042192,0.521,57687910,47152
495.221,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17381763020,0.520,58610034,46038
494.590,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17446144340,0.521,61034951,49210
488.213,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17865085093,0.527,58597351,45054
492.091,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,18629958289,0.523,84482076,66858
427.254,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,18317161362,0.602,60555432,51553
487.743,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,18100059042,0.528,58144269,44103
476.602,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17823928124,0.540,60306386,41260
491.479,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,18181233594,0.524,57929568,50628
471.645,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17963322184,0.546,58992668,48110
480.165,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17864957677,0.536,62159307,43689
480.423,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17828402767,0.537,58449916,42841
477.763,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,17898448424,0.539,57942672,55519
484.387,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,20,18182843851,0.533,58586972,54869
454.449,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61533378805,1.103,157711923,125852
466.347,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61728520548,1.076,169053936,138625
458.483,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61954689257,1.094,155169238,120928
458.851,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,62251885780,1.093,155505243,119541
451.136,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61496506714,1.112,159965655,140294
459.851,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61843251136,1.091,159378814,115018
457.288,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61460298663,1.097,158192087,119613
461.755,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61931083852,1.086,156924126,152849
462.671,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,62085048911,1.084,156062453,129094
471.497,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,10,20,61648009301,1.064,154256366,123596
451.418,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,20,175017748357,1.917,383249173,138582
446.520,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,20,175472357071,1.939,427145633,157156
444.485,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,20,175406231047,1.948,386989085,142661
454.474,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,20,174348820685,1.905,376647844,130384
444.589,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,5,20,175292509608,1.947,384626696,116506
408.285,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,20,428852765956,3.364,875440956,189997
357.502,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,20,934624296671,5.732,2730969287,768237
307.614,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,1,20,1884119135897,9.483,12275629412,456136
22.016,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9845750,0.185,6270944,11636
23.038,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9833804,0.176,5826704,5630
28.534,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,30,10,9888109,0.143,4881093,2270
